"Step","delivery run - score","delivery run - score__MIN","delivery run - score__MAX"
"285","0.8357355242490447","0.8357355242490447","0.8357355242490447"
"286","-1.6641055163666794","-1.6641055163666794","-1.6641055163666794"
"287","8.610410246704276","8.610410246704276","8.610410246704276"
"288","-4.265240778486056","-4.265240778486056","-4.265240778486056"
"289","2.2608452913661985","2.2608452913661985","2.2608452913661985"
"290","2.005475483328321","2.005475483328321","2.005475483328321"
"291","1.3664612763348662","1.3664612763348662","1.3664612763348662"
"292","3.5360875177640185","3.5360875177640185","3.5360875177640185"
"293","2.5224765533716322","2.5224765533716322","2.5224765533716322"
"294","5.4022520703545975","5.4022520703545975","5.4022520703545975"
"295","4.435661968244705","4.435661968244705","4.435661968244705"
"296","-3.6842814301846065","-3.6842814301846065","-3.6842814301846065"
"297","-2.6023967110321036","-2.6023967110321036","-2.6023967110321036"
"298","-3.4000263422125583","-3.4000263422125583","-3.4000263422125583"
"299","-0.9244797355133558","-0.9244797355133558","-0.9244797355133558"
"300","7.455548753040748","7.455548753040748","7.455548753040748"
"301","-4.395238095238096","-4.395238095238096","-4.395238095238096"
"302","5.974794016489808","5.974794016489808","5.974794016489808"
"303","8.252958998703273","8.252958998703273","8.252958998703273"
"304","-2.5289144521714153","-2.5289144521714153","-2.5289144521714153"
"305","9.784445517017632","9.784445517017632","9.784445517017632"
"306","-4.082865738557086","-4.082865738557086","-4.082865738557086"
"307","11.101892998158421","11.101892998158421","11.101892998158421"
"308","2.3149518426560407","2.3149518426560407","2.3149518426560407"
"309","-4.680952380952381","-4.680952380952381","-4.680952380952381"
"310","6.371384288371585","6.371384288371585","6.371384288371585"
"311","0.35876913790373166","0.35876913790373166","0.35876913790373166"
"312","1.0115077711926723","1.0115077711926723","1.0115077711926723"
"313","-1.4092843740269503","-1.4092843740269503","-1.4092843740269503"
"314","3.919436328620952","3.919436328620952","3.919436328620952"
"315","2.4632434225446946","2.4632434225446946","2.4632434225446946"
"316","3.989075132947466","3.989075132947466","3.989075132947466"
"317","-3.0711216566031094","-3.0711216566031094","-3.0711216566031094"
"318","-2.5354912110313337","-2.5354912110313337","-2.5354912110313337"
"319","-0.16456815916653778","-0.16456815916653778","-0.16456815916653778"
"320","-3.770037986289428","-3.770037986289428","-3.770037986289428"
"321","-2.7207348376529907","-2.7207348376529907","-2.7207348376529907"
"322","2.1218608983191363","2.1218608983191363","2.1218608983191363"
"323","-0.6364408678738833","-0.6364408678738833","-0.6364408678738833"
"324","5.09487240062531","5.09487240062531","5.09487240062531"
"325","-2.309820442990037","-2.309820442990037","-2.309820442990037"
"326","2.5047149399040656","2.5047149399040656","2.5047149399040656"
"327","-2.0210435582356525","-2.0210435582356525","-2.0210435582356525"
"328","-1.9370747979214764","-1.9370747979214764","-1.9370747979214764"
"329","4.44276054923924","4.44276054923924","4.44276054923924"
"330","-3.1097386157093965","-3.1097386157093965","-3.1097386157093965"
"331","1.7264320934691293","1.7264320934691293","1.7264320934691293"
"332","0.4881199311574971","0.4881199311574971","0.4881199311574971"
"333","0.054957727414538304","0.054957727414538304","0.054957727414538304"
"334","-2.9064491233672767","-2.9064491233672767","-2.9064491233672767"
"335","8.220994034081214","8.220994034081214","8.220994034081214"
"336","-2.6874015043196575","-2.6874015043196575","-2.6874015043196575"
"337","-2.88454235163285","-2.88454235163285","-2.88454235163285"
"338","-3.0114297843302076","-3.0114297843302076","-3.0114297843302076"
"339","-1.3366517364105057","-1.3366517364105057","-1.3366517364105057"
"340","3.42445375011133","3.42445375011133","3.42445375011133"
"341","1.2131260479379513","1.2131260479379513","1.2131260479379513"
"342","-1.7580373049303164","-1.7580373049303164","-1.7580373049303164"
"343","8.617802000257306","8.617802000257306","8.617802000257306"
"344","-0.5585637800479422","-0.5585637800479422","-0.5585637800479422"
"345","5.165376218614497","5.165376218614497","5.165376218614497"
"346","-1.234230569730518","-1.234230569730518","-1.234230569730518"
"347","0.11445579835006026","0.11445579835006026","0.11445579835006026"
"348","-2.6857142857142864","-2.6857142857142864","-2.6857142857142864"
"349","6.759588921851825","6.759588921851825","6.759588921851825"
"350","-0.9854507425761736","-0.9854507425761736","-0.9854507425761736"
"351","4.66615991250816","4.66615991250816","4.66615991250816"
"352","4.75885476283187","4.75885476283187","4.75885476283187"
"353","3.1944093471958723","3.1944093471958723","3.1944093471958723"
"354","0.5701128586201145","0.5701128586201145","0.5701128586201145"
"355","3.5558107136749655","3.5558107136749655","3.5558107136749655"
"356","4.667746785049465","4.667746785049465","4.667746785049465"
"357","-2.7897950209982567","-2.7897950209982567","-2.7897950209982567"
"358","-3.6246977808456355","-3.6246977808456355","-3.6246977808456355"
"359","-2.593211310478239","-2.593211310478239","-2.593211310478239"
"360","-0.3008174979550011","-0.3008174979550011","-0.3008174979550011"
"361","10.578671807326701","10.578671807326701","10.578671807326701"
"362","-3.852571631796665","-3.852571631796665","-3.852571631796665"
"363","0.8008337966745538","0.8008337966745538","0.8008337966745538"
"364","15.462521647500889","15.462521647500889","15.462521647500889"
"365","-4.2102469377732294","-4.2102469377732294","-4.2102469377732294"
"366","2.4692847980527493","2.4692847980527493","2.4692847980527493"
"367","-1.9122441377986799","-1.9122441377986799","-1.9122441377986799"
"368","-1.830489627288015","-1.830489627288015","-1.830489627288015"
"369","5.690326635469518","5.690326635469518","5.690326635469518"
"370","-2.93978245670061","-2.93978245670061","-2.93978245670061"
"371","-0.9175469206071076","-0.9175469206071076","-0.9175469206071076"
"372","-0.04413301528416724","-0.04413301528416724","-0.04413301528416724"
"373","4.520352039169792","4.520352039169792","4.520352039169792"
"374","12.6212183324793","12.6212183324793","12.6212183324793"
"375","-2.524264929327768","-2.524264929327768","-2.524264929327768"
"376","5.827168612114475","5.827168612114475","5.827168612114475"
"377","9.40856951414149","9.40856951414149","9.40856951414149"
"378","-0.11540909945868982","-0.11540909945868982","-0.11540909945868982"
"379","-4.117604149298811","-4.117604149298811","-4.117604149298811"
"380","-4.450950913644312","-4.450950913644312","-4.450950913644312"
"381","5.138136214647469","5.138136214647469","5.138136214647469"
"382","-0.20136414796439173","-0.20136414796439173","-0.20136414796439173"
"383","-3.6600058547017853","-3.6600058547017853","-3.6600058547017853"
"384","8.170964323615946","8.170964323615946","8.170964323615946"
"385","2.202678544095731","2.202678544095731","2.202678544095731"
"386","-2.9377883232697766","-2.9377883232697766","-2.9377883232697766"
"387","-0.6617754906758906","-0.6617754906758906","-0.6617754906758906"
"388","-1.195716416976143","-1.195716416976143","-1.195716416976143"
"389","1.8563576225280594","1.8563576225280594","1.8563576225280594"
"390","-0.17962985078298743","-0.17962985078298743","-0.17962985078298743"
"391","-3.7783483538884766","-3.7783483538884766","-3.7783483538884766"
"392","2.517501264539275","2.517501264539275","2.517501264539275"
"393","-3.970981920382904","-3.970981920382904","-3.970981920382904"
"394","1.650125202927971","1.650125202927971","1.650125202927971"
"395","-0.9340314341019074","-0.9340314341019074","-0.9340314341019074"
"396","-3.29713015869187","-3.29713015869187","-3.29713015869187"
"397","-2.7887764648393305","-2.7887764648393305","-2.7887764648393305"
"398","3.4981640085737684","3.4981640085737684","3.4981640085737684"
"399","-2.9829001686921712","-2.9829001686921712","-2.9829001686921712"
"400","5.166418721769622","5.166418721769622","5.166418721769622"
"401","0.49167659874101943","0.49167659874101943","0.49167659874101943"
"402","-3.5580376781829797","-3.5580376781829797","-3.5580376781829797"
"403","-1.4331403709635233","-1.4331403709635233","-1.4331403709635233"
"404","-3.392634068174191","-3.392634068174191","-3.392634068174191"
"405","-1.2592701529296386","-1.2592701529296386","-1.2592701529296386"
"406","4.679796979581333","4.679796979581333","4.679796979581333"
"407","-0.8926844416452839","-0.8926844416452839","-0.8926844416452839"
"408","1.740672508916722","1.740672508916722","1.740672508916722"
"409","-1.379364093895156","-1.379364093895156","-1.379364093895156"
"410","6.420547786308557","6.420547786308557","6.420547786308557"
"411","-0.6648900186583973","-0.6648900186583973","-0.6648900186583973"
"412","10.007880504354135","10.007880504354135","10.007880504354135"
"413","-3.07559150522943","-3.07559150522943","-3.07559150522943"
"414","0.15274645194387748","0.15274645194387748","0.15274645194387748"
"415","7.927012912902163","7.927012912902163","7.927012912902163"
"416","-0.3527769086324035","-0.3527769086324035","-0.3527769086324035"
"417","-1.9248863415219573","-1.9248863415219573","-1.9248863415219573"
"418","-2.8409329796336618","-2.8409329796336618","-2.8409329796336618"
"419","5.8653190292619595","5.8653190292619595","5.8653190292619595"
"420","-1.9556775721977395","-1.9556775721977395","-1.9556775721977395"
"421","1.282549392090429","1.282549392090429","1.282549392090429"
"422","1.3661085345699018","1.3661085345699018","1.3661085345699018"
"423","13.28780405598935","13.28780405598935","13.28780405598935"
"424","0.3553911321547858","0.3553911321547858","0.3553911321547858"
"425","3.5410699943749275","3.5410699943749275","3.5410699943749275"
"426","1.996918016612942","1.996918016612942","1.996918016612942"
"427","-1.248564000200325","-1.248564000200325","-1.248564000200325"
"428","7.648963782861432","7.648963782861432","7.648963782861432"
"429","14.171858024549932","14.171858024549932","14.171858024549932"
"430","16.377068076461768","16.377068076461768","16.377068076461768"
"431","-2.7907351609924262","-2.7907351609924262","-2.7907351609924262"
"432","12.041388411625176","12.041388411625176","12.041388411625176"
"433","7.935760410369102","7.935760410369102","7.935760410369102"
"434","-2.6412265818860776","-2.6412265818860776","-2.6412265818860776"
"435","6.150473637985673","6.150473637985673","6.150473637985673"
"436","4.759250107842825","4.759250107842825","4.759250107842825"
"437","-0.10832340125898021","-0.10832340125898021","-0.10832340125898021"
"438","-3.5416813639035865","-3.5416813639035865","-3.5416813639035865"
"439","-4.08262995555788","-4.08262995555788","-4.08262995555788"
"440","0.3891481396433676","0.3891481396433676","0.3891481396433676"
"441","-3.0397824567006095","-3.0397824567006095","-3.0397824567006095"
"442","1.157292879069093","1.157292879069093","1.157292879069093"
"443","0.3435559457377142","0.3435559457377142","0.3435559457377142"
"444","-2.3970840858954836","-2.3970840858954836","-2.3970840858954836"
"445","-3.4266725213684515","-3.4266725213684515","-3.4266725213684515"
"446","20.55355908014083","20.55355908014083","20.55355908014083"
